X	6.4	5	4	3.2	2.5	2	1.6	1.25	1
0.048094	0.00021532718805516993	0.00012968808671598442	8.251002135395424e-05	5.264645883762409e-05	3.20794281832848e-05	2.0515666559584034e-05	1.3125068378028182e-05	8.009249531815144e-06	5.12544978015228e-06
0.10440508542713567	0.00111396530604857	0.0006391560462420953	0.0003978745113124571	0.000251038462330877	0.000152027240271857	9.695947463739252e-05	6.194376456147843e-05	3.777065541299418e-05	2.4162779039826887e-05
0.16071617085427134	0.003091433346912309	0.0016355186063926608	0.0009809611844400212	0.0006071106317215857	0.000363764437338987	0.0002309007274285957	0.0001471553375501644	8.960946031677519e-05	5.729139121624094e-05
0.217027256281407	0.007000326620545838	0.0033204517431513203	0.0018917272370347904	0.001139517421274494	0.000672559252079874	0.0004240399964241526	0.0002693116922163341	0.00016368499323071717	0.00010456313743223422
0.27333834170854265	0.014508770021053663	0.00603352979138605	0.003223605491670889	0.0018761132453128937	0.0010860887028887323	0.0006788282332697015	0.00042920377030630785	0.0002602248849904454	0.0001660519957675799
0.32964942713567835	0.02875690789242069	0.010317634031582812	0.005112749118816096	0.002855359908342847	0.0016146222943669297	0.0009984965128039258	0.0006278664010279655	0.00037952572110955263	0.00024185417737943027
0.38596051256281405	0.055472066852878976	0.01702020136868343	0.007751299743099627	0.004128253897067391	0.0022712666057007613	0.0013870951293679656	0.0008665846356010753	0.0005219538913963095	0.00033208826441255557
0.44227159798994964	0.1045779527360543	0.027442969851308563	0.0114056974368979	0.005760852833456398	0.0030722755383566502	0.0018495424227237267	0.0011469015949944206	0.0006879466380215193	0.0004368953798166153
0.49858268341708534	0.19155735823990816	0.04355175158108415	0.01644125928820972	0.007837498732377157	0.004037432077992453	0.00239168379389354	0.0014706278665527206	0.0008780133040666716	0.0005564393892124597
0.554893768844221	0.3351640514712043	0.06824468873749223	0.023354320735458622	0.010464851844004808	0.0051905084659132905	0.0030203614527708478	0.0018398524915208547	0.0010927367849447034	0.0006909071349755491
0.6112048542713567	0.5427409120944955	0.10563352244119328	0.032812948920627805	0.013776859539869402	0.006559812626631745	0.0037434955170791984	0.0022569555915606943	0.0013327751854309566	0.0008405087027298919
0.6675159396984923	0.7766103223839478	0.16118028944807383	0.045706190133134594	0.017940784251202824	0.008178829487775485	0.004570177154238575	0.0027246226881397773	0.0015988636853834226	0.0010054777204678844
0.723827025125628	0.9432888390477393	0.2412964821507625	0.0631992613231166	0.023164393477261958	0.010086966348326731	0.0055107745213014425	0.0032458607740822876	0.0018918166175441176	0.0011860716905353064
0.7801381105527637	0.9958868162857306	0.35163561743437777	0.08678678687084185	0.029704358300085665	0.01233041154330572	0.0065770523098068745	0.0038240162014924195	0.002212529761123072	0.0013825723547448154
0.8364491959798993	0.9999728746773995	0.4930493362774665	0.11832621367341278	0.03787579138550756	0.014963115093495238	0.0077823057375204785	0.004462794454572427	0.002561982855140532	0.0015952860928971635
0.892760281407035	0.9999999981817023	0.6551092351555687	0.16001652209311856	0.048062646287383104	0.018047898505143656	0.009141509841517514	0.005166281879391277	0.002941242335759653	0.0018245443550132245
0.9490713668341707	1.0	0.8112918790151654	0.21426161729370186	0.060728346931180566	0.021657697967974898	0.010671484909134166	0.005938969445240638	0.0033514643020664536	0.0020707041275946914
1.0053824522613064	1.0	0.9265843895606013	0.28332620243911155	0.07642545115237165	0.02587694031100307	0.012391078825038315	0.006785778613603188	0.0037938977149439834	0.0023341484342497276
1.0616935376884422	1.0	0.9832539823148814	0.36867086599516885	0.09580228910521293	0.030803043444303513	0.014321367001528973	0.007712089390688903	0.004269887833835084	0.002615286871030964
1.1180046231155778	1.0	0.9983441367561564	0.46988795511551695	0.1196032622791704	0.03654802163436066	0.016485870379471912	0.008723770637640405	0.004780879896295609	0.002914556176847438
1.1743157085427136	1.0	0.9999557586236387	0.5833384233770291	0.14865776991073043	0.04324015954120941	0.018910791719549125	0.009827212708486854	0.0053284230452899095	0.0032324208393211817
1.2306267939698492	1.0	0.9999998476228151	0.7010130138370625	0.18385056628493024	0.05102569587511219	0.021625270023730825	0.011029362479276439	0.0059141745091665365	0.0035693737364653755
1.2869378793969848	1.0	0.9999999999787614	0.8107568441339735	0.22606399221906492	0.06007042585646283	0.024661652405764123	0.012337760822022314	0.0065399040391805885	0.003925936814565101
1.3432489648241206	1.0	1.0	0.8992422319823623	0.2760806779869269	0.07056108912244241	0.028055782031508603	0.013760582563510981	0.0072074986092638405	0.0043026618026430485
1.3995600502512562	1.0	1.0	0.9577306140114514	0.3344355044716484	0.08270635386548031	0.03184729983259904	0.015306678950936847	0.007918967382499198	0.004700130963889215
1.4558711356783918	1.0	1.0	0.9872320423343683	0.4012105494106061	0.09673713644685955	0.036079956509776356	0.01698562262288572	0.008676446948403749	0.005118957884426623
1.5121822211055276	1.0	1.0	0.9975474178570014	0.4757804671686807	0.11290590675772971	0.04080192982637154	0.01880775505442489	0.00948220683465928	0.005559788299775881
1.5684933065326632	1.0	1.0	0.9997475392996873	0.5565427332346602	0.1314845229963556	0.04606614028010947	0.02078423640783733	0.01033865529632827	0.00602330095936221
1.6248043919597988	1.0	1.0	0.9999890002286563	0.6407092051041473	0.15276001813234918	0.05193055585629214	0.02292709767458545	0.01124834538485131	0.006510208529393213
1.6811154773869346	1.0	1.0	0.9999998534433417	0.7242847462491283	0.17702763229587914	0.05845847362384737	0.025249294937936262	0.012213981298203835	0.007021258534403274
1.7374265628140702	1.0	1.0	0.9999999996185092	0.8023880619482138	0.20458026740819635	0.06571876234927065	0.027764765517664824	0.013238425012491395	0.007557234337732477
