Idle	Idle	Idle	Idle	Idle	Idle	Agitated	Agitated	Agitated	Agitated	Agitated	Agitated	Idle Son	Idle Son	Idle Son	Idle Son	Idle Son	Idle Son	Agi Son	Agi Son	Agi Son	Agi Son	Agi Son	Agi Son
Idle seeds: XA2_A04 X	Idle seeds: XA2_A04 Y	Idle seeds: XA2_A05 X	Idle seeds: XA2_A05 Y	Idle seeds: XA2_A06 X	Idle seeds: XA2_A06 Y	Agitated seeds: XA1_A01 X	Agitated seeds: XA1_A01 Y	Agitated seeds: XA1_A02 X	Agitated seeds: XA1_A02 Y	Agitated seeds: XA1_A03 X	Agitated seeds: XA1_A03 Y	Sonicated idle seeds: XB2_B04 X	Sonicated idle seeds: XB2_B04 Y	Sonicated idle seeds: XB2_B05 X	Sonicated idle seeds: XB2_B05 Y	Sonicated idle seeds: XB2_B06 X	Sonicated idle seeds: XB2_B06 Y	Sonicated agitated seeds: XB1_B01 X	Sonicated agitated seeds: XB1_B01 Y	Sonicated agitated seeds: XB1_B02 X	Sonicated agitated seeds: XB1_B02 Y	Sonicated agitated seeds: XB1_B03 X	Sonicated agitated seeds: XB1_B03 Y
0.0	0.5097473487211478	0.0	0.5168462067384827	0.0	0.4880133621536647	0.0	0.4887074006856221	0.0	0.4875724937862469	0.0	0.4989479221462389	0.0	0.06984199055575745	0.0	0.062487676634899764	0.0	0.05614148503878826	0.0	0.026471170992668894	0.0	0.03670212765957449	0.0	0.03738589211618262
0.26666666666666666	0.5214441671865253	0.26666666666666666	0.5145542058216824	0.26666666666666666	0.499803497740224	0.26666666666666666	0.4997983464408146	0.26666666666666666	0.49171499585749795	0.26666666666666666	0.468700683850605	0.26666666666666666	0.028432618961133395	0.26666666666666666	0.02970752546828787	0.26666666666666666	0.035084964905799716	0.26666666666666666	0.04341192787794727	0.26666666666666666	0.05265957446808513	0.26666666666666666	0.046846473029045696
0.5333333333333333	0.5089675608234561	0.5333333333333333	0.5340362136144855	0.5333333333333333	0.5165061898211829	0.5333333333333333	0.508872756604154	0.5333333333333333	0.4948218724109362	0.5333333333333333	0.5107837980010521	0.5333333333333333	0.051725390483109424	0.5333333333333333	0.05780479789681235	0.5333333333333333	0.05877355005541183	0.5333333333333333	0.08011690112938377	0.5333333333333333	0.060638297872340444	0.5333333333333333	0.06576763485477183
0.8	0.5128665003119152	0.8	0.5111162044464819	0.8	0.5076635881312634	0.8	0.503831417624521	0.8	0.5010356255178128	0.8	0.5015781167806418	0.8	0.0336087904104614	0.8	0.0414147223135064	0.8	0.05877355005541183	0.8	0.09423419853378243	0.8	0.07659574468085108	0.8	0.04921161825726146
1.0666666666666667	0.5050686213349969	1.0666666666666667	0.5042402016960807	1.0666666666666667	0.5174887011200628	1.0666666666666667	0.49879007864488806	1.0666666666666667	0.5248550124275062	1.0666666666666667	0.5199894792214624	1.0666666666666667	0.11125136215038149	1.0666666666666667	0.055463358527768646	1.0666666666666667	0.09299039527151823	1.0666666666666667	0.054705765801466195	1.0666666666666667	0.07659574468085108	1.0666666666666667	0.09414937759336105
1.3333333333333333	0.5027292576419214	1.3333333333333333	0.4801741920696769	1.3333333333333333	0.5007860090391039	1.3333333333333333	0.508872756604154	1.3333333333333333	0.5414250207125103	1.3333333333333333	0.5173592845870595	1.3333333333333333	0.10607519070105348	1.3333333333333333	0.09292638843246796	1.3333333333333333	0.09299039527151823	1.3333333333333333	0.08858727957202296	1.3333333333333333	0.0819148936170213	1.3333333333333333	0.11307053941908718
1.6	0.4996101060511541	1.6	0.4985101994040798	1.6	0.5017685203379838	1.6	0.5118975599919339	1.6	0.5134631317315659	1.6	0.541031036296686	1.6	0.10089901925172548	1.6	0.08121919158724943	1.6	0.11667898042113034	1.6	0.0914107390529027	1.6	0.14042553191489363	1.6	0.11307053941908718
1.8666666666666667	0.46529943855271366	1.8666666666666667	0.4916341966536787	1.8666666666666667	0.49390842994694434	1.8666666666666667	0.5159306311756402	1.8666666666666667	0.5289975144987572	1.8666666666666667	0.5581273014203052	1.8666666666666667	0.11125136215038149	1.8666666666666667	0.1069750246467302	1.8666666666666667	0.10878278537125963	1.8666666666666667	0.1196453338617	1.8666666666666667	0.1351063829787234	1.8666666666666667	0.15800829875518677
2.1333333333333333	0.4879132875857767	2.1333333333333333	0.456108182443273	2.1333333333333333	0.4791707604637453	2.1333333333333333	0.5350877192982456	2.1333333333333333	0.5113918806959403	2.1333333333333333	0.5699631772751184	2.1333333333333333	0.10089901925172548	2.1333333333333333	0.10931646401577391	2.1333333333333333	0.161424085703731	2.1333333333333333	0.1563503071131365	2.1333333333333333	0.14042553191489363	2.1333333333333333	0.13199170124481333
