100-6.4	100-6.4	100-6.4	100-6.4	100-6.4	100-6.4	100-6.4	100-6.4	100-5	100-5	100-5	100-5	100-5	100-5	100-5	100-5	100-4	100-4	100-4	100-4	100-4	100-4	100-4	100-4	100-3.2	100-3.2	100-3.2	100-3.2	100-3.2	100-3.2	100-3.2	100-3.2	100-2.5	100-2.5	100-2.5	100-2.5	100-2.5	100-2.5	100-2.5	100-2.5	100-2	100-2	100-2	100-2	100-2	100-2	100-2	100-2	100-1.6	100-1.6	100-1.6	100-1.6	100-1.6	100-1.6	100-1.6	100-1.6	100-1.25	100-1.25	100-1.25	100-1.25	100-1.25	100-1.25	100-1.25	100-1.25
Ab42-100rpm-240314_amfit: 6.4 X	Ab42-100rpm-240314_amfit: 6.4 residue	Ab42-100rpm-240314_amfit: F X	Ab42-100rpm-240314_amfit: F residue	Ab42-100rpm-240314_amfit: G X	Ab42-100rpm-240314_amfit: G residue	Ab42-100rpm-240314_amfit: H X	Ab42-100rpm-240314_amfit: H residue	Ab42-100rpm-240314_amfit: 5 X	Ab42-100rpm-240314_amfit: 5 residue	Ab42-100rpm-240314_amfit: J X	Ab42-100rpm-240314_amfit: J residue	Ab42-100rpm-240314_amfit: K X	Ab42-100rpm-240314_amfit: K residue	Ab42-100rpm-240314_amfit: L X	Ab42-100rpm-240314_amfit: L residue	Ab42-100rpm-240314_amfit: 4 X	Ab42-100rpm-240314_amfit: 4 residue	Ab42-100rpm-240314_amfit: N X	Ab42-100rpm-240314_amfit: N residue	Ab42-100rpm-240314_amfit: O X	Ab42-100rpm-240314_amfit: O residue	Ab42-100rpm-240314_amfit: P X	Ab42-100rpm-240314_amfit: P residue	Ab42-100rpm-240314_amfit: 3.2 X	Ab42-100rpm-240314_amfit: 3.2 residue	Ab42-100rpm-240314_amfit: R X	Ab42-100rpm-240314_amfit: R residue	Ab42-100rpm-240314_amfit: S X	Ab42-100rpm-240314_amfit: S residue	Ab42-100rpm-240314_amfit: T X	Ab42-100rpm-240314_amfit: T residue	Ab42-100rpm-240314_amfit: 2.5 X	Ab42-100rpm-240314_amfit: 2.5 residue	Ab42-100rpm-240314_amfit: V X	Ab42-100rpm-240314_amfit: V residue	Ab42-100rpm-240314_amfit: W X	Ab42-100rpm-240314_amfit: W residue	Ab42-100rpm-240314_amfit: X X	Ab42-100rpm-240314_amfit: X residue	Ab42-100rpm-240314_amfit: 2 X	Ab42-100rpm-240314_amfit: 2 residue	Ab42-100rpm-240314_amfit: Z X	Ab42-100rpm-240314_amfit: Z residue	Ab42-100rpm-240314_amfit: AA X	Ab42-100rpm-240314_amfit: AA residue	Ab42-100rpm-240314_amfit: AB X	Ab42-100rpm-240314_amfit: AB residue	Ab42-100rpm-240314_amfit: 1.6 X	Ab42-100rpm-240314_amfit: 1.6 residue	Ab42-100rpm-240314_amfit: AD X	Ab42-100rpm-240314_amfit: AD residue	Ab42-100rpm-240314_amfit: AE X	Ab42-100rpm-240314_amfit: AE residue	Ab42-100rpm-240314_amfit: AF X	Ab42-100rpm-240314_amfit: AF residue	Ab42-100rpm-240314_amfit: 1.25 X	Ab42-100rpm-240314_amfit: 1.25 residue	Ab42-100rpm-240314_amfit: AH X	Ab42-100rpm-240314_amfit: AH residue	Ab42-100rpm-240314_amfit: AI X	Ab42-100rpm-240314_amfit: AI residue	Ab42-100rpm-240314_amfit: AJ X	Ab42-100rpm-240314_amfit: AJ residue
0.0	0.004906906906906907	0.0	0.0062446570841106054	0.0	0.00401823661231744	0.0	0.00632779317009275	0.0	0.00803463937128302	0.0	0.006922541931518592	0.0	0.0098874036337406	0.0	0.00729497657508536	0.09389	-0.0006429447889032912	0.09389	0.003950902711916628	0.09389	-0.0005830529809164981	0.09389	0.0006041353743554837	0.09389	0.004101961441094089	0.09389	0.0030793116580226662	0.09389	0.004297605800981164	0.09389	0.0033480245958633697	0.09389	0.009643616733052012	0.09389	0.013206620037594081	0.18778	0.004866943286599828	0.18778	0.0018272579421687541	0.18778	-0.009805559523439457	0.18778	0.00034302910094084977	0.0	0.01830655587189982	0.18778	-0.0022552731852863933	0.18778	0.0034434646411241254	0.18778	-0.00039967999372299355	0.18778	0.0023507263705784716	0.18778	-0.0018311921617837658	0.18778	-0.0036580720528544513	0.18778	0.009998441094434807	0.18778	0.0068671236460562226	0.18778	0.007462762065114249
0.09389	-0.008769675236585929	0.09389	-0.010107425413789627	0.09389	-0.007881004941996464	0.09389	-0.010190561499771773	0.09389	-0.005439230057510527	0.09389	-0.004023289930770961	0.09389	-0.005814924116853999	0.09389	-0.005166048035668835	0.18778	-0.005972578605429497	0.18778	-0.008289132815851703	0.18778	-0.006728926785729362	0.18778	-0.0063873097500810275	0.18778	-0.0037290457495263917	0.18778	-0.002244769476707051	0.18778	-0.008890657215234769	0.18778	-0.006486682228654573	0.18778	-0.0003813290198084057	0.18778	-0.0007575522004500356	0.28167	0.008984178517747495	0.28167	-0.0035059398382039416	0.28167	-0.024109119622447127	0.28167	-0.0030437490493040275	0.09389	-0.007333164006019593	0.28167	-0.007126366662396307	0.28167	-0.014288443808310531	0.28167	-0.0006632334767988843	0.28167	0.004521281520211305	0.28167	-0.004988733299183534	0.28167	-0.007263449566295807	0.28167	0.0032358089557725303	0.28167	-0.00033087594945415083	0.28167	-0.00042791987151804926
0.18778	-0.024928786912965333	0.18778	-0.02732499366349361	0.18778	-0.029620414456768135	0.18778	-0.02704881960863137	0.18778	-0.01519963416967642	0.18778	-0.015503476856651587	0.18778	-0.016676704372790525	0.18778	-0.014733153395320449	0.28167	-0.01618136808910099	0.28167	-0.018458661379498705	0.28167	-0.015484911716787918	0.28167	-0.01701371710770827	0.28167	-0.01371281256595882	0.28167	-0.014174439055706738	0.28167	-0.00874684546013752	0.28167	-0.010201239241599921	0.28167	-0.008933403166750262	0.28167	-0.008932021369523991	0.37556	-0.0031932407676292865	0.37556	-0.012798413823130784	0.37556	0.0023340436082724594	0.37556	-0.022313890359286742	0.18778	-0.009802019011134875	0.37556	-0.014651056467561856	0.37556	-0.011698712128657736	0.37556	0.0007924094860554797	0.37556	-0.003778811460098567	0.37556	-0.025252412656869408	0.37556	-0.006559047992306356	0.37556	0.0013346435224794273	0.37556	-0.015808636188628027	0.37556	-0.002225190303234925
0.28167	-0.05918673336071767	0.28167	-0.08134707260541539	0.28167	-0.08137600296533384	0.28167	-0.07975207940426317	0.28167	-0.030892984786260257	0.28167	-0.033012534574453876	0.28167	-0.03971666787647607	0.28167	-0.029557907295169744	0.37556	-0.039011643424823376	0.37556	-0.03595311457606662	0.37556	-0.03447745848575207	0.37556	-0.03446660231260506	0.37556	-0.009513730634936393	0.37556	-0.020934124179124693	0.37556	-0.01756889233642783	0.37556	-0.01662469906494609	0.37556	-0.015374717381485409	0.37556	-0.013204391407220385	0.46944	-0.02034706772606957	0.46944	-0.024605307163605997	0.46944	-0.01587230457204919	0.46944	-0.018364076358151984	0.28167	-0.014256674624636631	0.46944	-0.003992292506177916	0.46944	-0.016593976463100256	0.46944	0.0021113058987962093	0.46944	-0.013069130172367006	0.46944	-0.01008464472158389	0.46944	0.0032334596701620415	0.46944	-0.01077116278042019	0.46944	-0.012780004872826578	0.46944	-0.018266737300076448
0.37556	-0.14183179087100722	0.37556	-0.21713666976577264	0.37556	-0.20156760975325994	0.37556	-0.21581182350362121	0.37556	-0.06178774668407757	0.37556	-0.07424072244260993	0.37556	-0.07546113552463232	0.37556	-0.06649763469835152	0.46944	-0.06295533857034794	0.46944	-0.06491511236833358	0.46944	-0.057989020646240355	0.46944	-0.06194387041373756	0.46944	-0.018738054440460405	0.46944	-0.03356152615410423	0.46944	-0.0323005939356982	0.46944	-0.02430769303316241	0.46944	-0.017591950792919225	0.46944	-0.022950438688311033	0.56333	-0.032710367860561355	0.56333	-0.025619945655442716	0.56333	-0.006930486692073957	0.56333	-0.0026471677757131176	0.37556	-0.005361250802391605	0.56333	-0.007388273706798495	0.56333	0.007802434317367622	0.56333	-0.004549573719159112	0.56333	-0.00015690433894377347	0.56333	-0.013289797132704105	0.56333	-0.010045681137324854	0.56333	-0.0021845909000701965	0.56333	0.002650474288910066	0.56333	-0.004257258425704456
0.46944	-0.24149830809612666	0.46944	-0.45146436421513714	0.46944	-0.39987146984275257	0.46944	-0.4503641810224074	0.46944	-0.10433707331990018	0.46944	-0.14217736629406785	0.46944	-0.1361356248129629	0.46944	-0.13649472849000271	0.56333	-0.08600113241943283	0.56333	-0.09898209371096221	0.56333	-0.07769755152908286	0.56333	-0.08340310680630804	0.56333	-0.0379867129179922	0.56333	-0.03719534134048792	0.56333	-0.03355841682638509	0.56333	-0.035026846175721445	0.56333	-0.029113030268268777	0.56333	-0.028993032018737208	0.65722	-0.04663993302920022	0.65722	-0.030317734573507768	0.65722	-0.017789950938628445	0.65722	-1.6603642567659255e-05	0.46944	-0.005089621569044866	0.65722	-0.021246872740806354	0.65722	-0.009033212271785978	0.65722	-0.013335846818289719	0.65722	-0.022882312530357954	0.65722	-0.02186209299773572	0.65722	-0.003401762078192012	0.65722	-0.015063574458616922	0.65722	-0.012055303237338031	0.65722	-0.02026345056258322
0.56333	-0.23761846051321767	0.56333	-0.5682950479721002	0.56333	-0.5031266118796489	0.56333	-0.5459101207553727	0.56333	-0.161139555622679	0.56333	-0.24824810298881295	0.56333	-0.2294653646410863	0.56333	-0.23102022707104047	0.65722	-0.11917485432611744	0.65722	-0.14131258408909547	0.65722	-0.08822146446705081	0.65722	-0.12049051949080454	0.65722	-0.02078134890157906	0.65722	-0.03923160680013581	0.65722	-0.02770615494002645	0.65722	-0.019729560032924733	0.65722	-0.03101852602906226	0.65722	-0.04340635816216732	0.75111	-0.052284205657519706	0.75111	-0.046303610124910285	0.75111	-0.007119469527156235	0.75111	-0.03325038918343927	0.56333	-0.009943171576247377	0.75111	-0.022632711998494356	0.75111	-0.007012558359044789	0.75111	-0.0313363854492884	0.75111	-0.014365853461430012	0.75111	0.029927868897453004	0.75111	0.003512423376113785	0.75111	-0.01329887406415102	0.75111	0.025700707077938055	0.75111	-0.0060903400638692646
0.65722	-0.02790596146293678	0.65722	-0.2905216927155786	0.65722	-0.23978656434979884	0.65722	-0.2502954456392793	0.65722	-0.25146071836899425	0.65722	-0.3754268638113054	0.65722	-0.3355586246014855	0.65722	-0.3219665386670586	0.75111	-0.14048760822034073	0.75111	-0.19370223875342832	0.75111	-0.10640989077291521	0.75111	-0.15019350974243437	0.75111	-0.01373450498029126	0.75111	-0.031211129927625814	0.75111	-0.0005760425024052274	0.75111	0.0009962685992167541	0.75111	-0.04704819053431259	0.75111	-0.0550263241758263	0.845	-0.07018150033831382	0.845	-0.061746180609079424	0.845	-0.037029136223139074	0.845	-0.04228626216660226	0.65722	-0.009070635157504583	0.845	-0.03852117981270873	0.845	0.008878317264313842	0.845	-0.013995383760750293	0.845	-0.014506735858522884	0.845	-0.010221324859854003	0.845	-0.014068850090870229	0.845	-0.007627197126789822	0.845	-0.0027527925657525043	0.845	-2.2166148809706424e-05
0.75111	-0.022030030028628023	0.75111	-0.1170054883053584	0.75111	-0.0715198563882481	0.75111	-0.06858159193138402	0.75111	-0.28859381273531604	0.75111	-0.42397874036052796	0.75111	-0.37403229050637404	0.75111	-0.3931200485998706	0.845	-0.15050308513467542	0.845	-0.22972017097022468	0.845	-0.10432883511137114	0.845	-0.17764455817666974	0.845	0.004974041783915556	0.845	-0.010861037794762052	0.845	0.047375359193915584	0.845	0.03782969651944107	0.845	-0.07048057236043707	0.845	-0.06965623457945024	0.9389	-0.09749947853813803	0.9389	-0.06677176556220628	0.9389	-0.013048203108282468	0.9389	-0.042672280772030134	0.75111	-0.004477470562734006	0.9389	-0.035908952010742866	0.9389	-0.030988792973057292	0.9389	-0.030046389911200864	0.9389	-0.0257765704355621	0.9389	0.015936180020335186	0.9389	-0.0191558509365249	0.9389	-0.027430438694484117	0.9389	-0.0063838334467474465	0.9389	-0.013770109184583572
