slow 20 uM	slow 20 uM	slow 20 uM	slow 20 uM	slow 15 uM	slow 15 uM	slow 15 uM	slow 15 uM	slow 10 uM	slow 10 uM	slow 10 uM	slow 10 uM	slow 7.5 uM	slow 7.5 uM	slow 7.5 uM	slow 7.5 uM	slow 5 uM	slow 5 uM	slow 5 uM	slow 5 uM	slow 3.75 uM	slow 3.75 uM	slow 3.75 uM	slow 3.75 uM	slow 2.5 uM	slow 2.5 uM	slow 2.5 uM	slow 2.5 uM	slow 1.9 uM	slow 1.9 uM	slow 1.9 uM	slow 1.9 uM	slow 1.25 uM	slow 1.25 uM	slow 1.25 uM	slow 1.25 uM	slow 0.9 uM	slow 0.9 uM	slow 0.9 uM	slow 0.9 uM	fast 20 uM	fast 20 uM	fast 20 uM	fast 20 uM	fast 15 uM	fast 15 uM	fast 15 uM	fast 15 uM	fast 10 uM	fast 10 uM	fast 10 uM	fast 10 uM	fast 7.5 uM	fast 7.5 uM	fast 7.5 uM	fast 7.5 uM	fast 5 uM	fast 5 uM	fast 5 uM	fast 5 uM	fast 3.75 uM	fast 3.75 uM	fast 3.75 uM	fast 3.75 uM	fast 2.5 uM	fast 2.5 uM	fast 2.5 uM	fast 2.5 uM	fast 1.9 uM	fast 1.9 uM	fast 1.9 uM	fast 1.9 uM	fast 1.25 uM	fast 1.25 uM	fast 1.25 uM	fast 1.25 uM	fast 0.9 uM	fast 0.9 uM	fast 0.9 uM	fast 0.9 uM
solw20r1: 221018 AB42 slow unseeded: 20.0 MA01 Y X	solw20r1: 221018 AB42 slow unseeded: 20.0 MA01 Y residue	slow20r2: 221018 AB42 slow unseeded: 20.0 MB01 Y X	slow20r2: 221018 AB42 slow unseeded: 20.0 MB01 Y residue	slow15: 221018 AB42 slow unseeded: 15.0 MA02 Y X	slow15: 221018 AB42 slow unseeded: 15.0 MA02 Y residue	slow15: 221018 AB42 slow unseeded: 15.0 MB02 Y X	slow15: 221018 AB42 slow unseeded: 15.0 MB02 Y residue	slow10r1: 221018 AB42 slow unseeded: 10.0 MA03 Y X	slow10r1: 221018 AB42 slow unseeded: 10.0 MA03 Y residue	slow10r2: 221018 AB42 slow unseeded: 10.0 MB03 Y X	slow10r2: 221018 AB42 slow unseeded: 10.0 MB03 Y residue	slow7p5r1: 0.000224164985429 X	slow7p5r1: 0.000224164985429 residue	slow7p5r2: 221018 AB42 slow unseeded: 7.5 MB04 Y X	slow7p5r2: 221018 AB42 slow unseeded: 7.5 MB04 Y residue	slow5r1: 221018 AB42 slow unseeded: 5.0 MA05 Y X	slow5r1: 221018 AB42 slow unseeded: 5.0 MA05 Y residue	slow5r2: 221018 AB42 slow unseeded: 5.0 MB05 Y X	slow5r2: 221018 AB42 slow unseeded: 5.0 MB05 Y residue	slow3p75r1: 221018 AB42 slow unseeded: 3.75 MA06 Y X	slow3p75r1: 221018 AB42 slow unseeded: 3.75 MA06 Y residue	slow3p75r2: 221018 AB42 slow unseeded: 3.75 MB06 Y X	slow3p75r2: 221018 AB42 slow unseeded: 3.75 MB06 Y residue	slow2p5r1: 221018 AB42 slow unseeded: 2.5 MA07 Y X	slow2p5r1: 221018 AB42 slow unseeded: 2.5 MA07 Y residue	slow2p5r2: 221018 AB42 slow unseeded: 2.5 MB07 Y X	slow2p5r2: 221018 AB42 slow unseeded: 2.5 MB07 Y residue	slow1p9r1: 221018 AB42 slow unseeded: 1.88 MA08 Y X	slow1p9r1: 221018 AB42 slow unseeded: 1.88 MA08 Y residue	slow1p9r2: 221018 AB42 slow unseeded: 1.88 MB08 Y X	slow1p9r2: 221018 AB42 slow unseeded: 1.88 MB08 Y residue	slow1p25r1: 221018 AB42 slow unseeded: 1.25 MA09 Y X	slow1p25r1: 221018 AB42 slow unseeded: 1.25 MA09 Y residue	slow1p25r2: 221018 AB42 slow unseeded: 1.25 MB09 Y X	slow1p25r2: 221018 AB42 slow unseeded: 1.25 MB09 Y residue	slow0p9r1: 221018 AB42 slow unseeded: 0.94 MA10 Y X	slow0p9r1: 221018 AB42 slow unseeded: 0.94 MA10 Y residue	slow0p9r2: 221018 AB42 slow unseeded: 0.94 MB10 Y X	slow0p9r2: 221018 AB42 slow unseeded: 0.94 MB10 Y residue	fast20r1: 221018 ab42 fast unseeded: 20.0 MA01 Y X	fast20r1: 221018 ab42 fast unseeded: 20.0 MA01 Y residue	fast20r2: 221018 ab42 fast unseeded: 20.0 MB01 Y X	fast20r2: 221018 ab42 fast unseeded: 20.0 MB01 Y residue	fast15r1: 221018 ab42 fast unseeded: 15.0 MA02 Y X	fast15r1: 221018 ab42 fast unseeded: 15.0 MA02 Y residue	fast15r2: 221018 ab42 fast unseeded: 15.0 MB02 Y X	fast15r2: 221018 ab42 fast unseeded: 15.0 MB02 Y residue	fast10r1: 221018 ab42 fast unseeded: 10.0 MA03 Y X	fast10r1: 221018 ab42 fast unseeded: 10.0 MA03 Y residue	fast10r2: 221018 ab42 fast unseeded: 10.0 MB03 Y X	fast10r2: 221018 ab42 fast unseeded: 10.0 MB03 Y residue	fast7p5r1: 221018 ab42 fast unseeded: 7.5 MA04 Y X	fast7p5r1: 221018 ab42 fast unseeded: 7.5 MA04 Y residue	fast7p5r2: 221018 ab42 fast unseeded: 7.5 MB04 Y X	fast7p5r2: 221018 ab42 fast unseeded: 7.5 MB04 Y residue	fast5r1: 221018 ab42 fast unseeded: 5.0 MA05 Y X	fast5r1: 221018 ab42 fast unseeded: 5.0 MA05 Y residue	fast5r2: 221018 ab42 fast unseeded: 5.0 MB05 Y X	fast5r2: 221018 ab42 fast unseeded: 5.0 MB05 Y residue	fast3p75r1: 221018 ab42 fast unseeded: 3.75 MA06 Y X	fast3p75r1: 221018 ab42 fast unseeded: 3.75 MA06 Y residue	fast3p75r2: 221018 ab42 fast unseeded: 3.75 MB06 Y X	fast3p75r2: 221018 ab42 fast unseeded: 3.75 MB06 Y residue	fast2p5r1: 221018 ab42 fast unseeded: 2.5 MA07 Y X	fast2p5r1: 221018 ab42 fast unseeded: 2.5 MA07 Y residue	fast2p5r2: 221018 ab42 fast unseeded: 2.5 MB07 Y X	fast2p5r2: 221018 ab42 fast unseeded: 2.5 MB07 Y residue	fast1p9r1: 221018 ab42 fast unseeded: 1.88 MA08 Y X	fast1p9r1: 221018 ab42 fast unseeded: 1.88 MA08 Y residue	fast1p9r2: 221018 ab42 fast unseeded: 1.88 MB08 Y X	fast1p9r2: 221018 ab42 fast unseeded: 1.88 MB08 Y residue	fast1p25r1: 221018 ab42 fast unseeded: 1.25 MA09 Y X	fast1p25r1: 221018 ab42 fast unseeded: 1.25 MA09 Y residue	fast1p25r2: 221018 ab42 fast unseeded: 1.25 MB09 Y X	fast1p25r2: 221018 ab42 fast unseeded: 1.25 MB09 Y residue	fast0p9r1: 221018 ab42 fast unseeded: 0.94 MA10 Y X	fast0p9r1: 221018 ab42 fast unseeded: 0.94 MA10 Y residue	fast0p9r2: 221018 ab42 fast unseeded: 0.94 MB10 Y X	fast0p9r2: 221018 ab42 fast unseeded: 0.94 MB10 Y residue
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	-0.0002520959291115859	0.0	-0.001024380249949	0.0	0.000785340314136	0.0	0.002520161290323	0.0	-0.001896094046265	0.0	-0.000890670229348	0.0	0.00436871996505	0.17	0.001919154331763862	0.25	0.00230234519716366	0.17	0.006826876968487573	0.25	0.0010920748643666813	0.17	0.017588419289334016	0.25	-0.0009590418952847279	0.17	-0.03202038294189036	0.0	0.000456641855793	0.0	0.000999909099173	0.0	-0.000769276288538	0.0	0.001642935377875	0.0	0.001081600769138	0.07	-0.006439706002427475	0.0	0.000241750271969	0.07	-0.0032755567706973412	0.0	0.002253521126761	0.07	-0.007486535897301218	0.0	0.010264578355898	0.07	-0.00636556322425175	0.06	-0.005068581682739718	0.07	0.01650486643928261	0.06	0.03944770042197543	0.07	0.011880980705196565	0.06	-0.0407640580683761	0.07	0.047880357070043546	1.69	-0.029622358994550315	0.07	0.010509866084409717
0.08	0.0011316811201793281	0.08	0.00010208385691532802	0.08	-0.007131390158550392	0.08	0.0005131527691966077	0.08	-5.153869605656336e-05	0.08	0.005579997908931437	0.17	0.0023048400508304564	0.08	0.000996449306266414	0.08	-0.000797310584018311	0.08	-0.002532131560205311	0.08	0.0018894670919609102	0.08	0.0031107188484129104	0.08	-0.004371630057689863	0.25	-0.010521714353107833	0.33	0.00018070674519846371	0.25	0.01041479262062866	0.33	0.007956704510240643	0.25	-0.003525467557232319	0.33	0.00722710355759195	0.25	0.019509864449725273	0.01	0.00030660179951323707	0.01	-0.0005147122249717629	0.01	0.0010892467125453186	0.01	-9.090655117668135e-05	0.01	0.0021889933572653932	0.09	-0.008394922183576074	0.01	0.0007930647470292967	0.09	-0.007222427808084691	0.01	0.002229951853069374	0.09	-0.0036649995743935513	0.01	0.002287426967436673	0.09	0.011737647576130073	0.07	-0.008979341686100392	0.09	0.008848756079244742	0.07	0.007886949250792566	0.09	0.018590928570120575	0.07	0.010822266275990547	0.09	-0.016822081855482268	1.7	-0.09224685738678978	0.09	-0.007093409252544004
0.17	0.003790938939695579	0.17	0.009167931098916579	0.17	-0.001233819641018795	0.17	4.8067648602204876e-05	0.17	-0.0003353372501463392	0.17	0.00046916797913766086	0.25	-0.013268717662985055	0.17	-0.010199901238389543	0.17	-0.005558440649309977	0.17	-0.005605413289066977	0.17	-0.004961850703561037	0.17	-0.0022586817566420366	0.17	0.0026077524068728623	0.33	0.00850326137836633	0.42	-0.0051107057438237275	0.33	-0.012380250181859537	0.42	-0.0030433170058731898	0.33	0.004385406376204643	0.42	0.003128635591984741	0.33	0.02156840848996895	0.03	-0.0023704405910520564	0.03	-0.0027393881993540564	0.03	-0.0009512356042400535	0.03	-0.004269491709964053	0.03	0.0002203570199801417	0.1	-0.013158457719472008	0.03	-0.0008445486175345148	0.1	-0.00513370351841515	0.03	0.003918364813325624	0.1	-0.0013806014662004376	0.03	-0.015074021989550747	0.1	-0.008500282370988672	0.09	0.006162595078218743	0.1	-0.0024625327072577375	0.09	-0.009731880982110426	0.1	0.0014761961276792913	0.09	0.06811444930554374	0.1	0.004701541699624637	1.71	-0.07202341685251817	0.1	0.017502392245796198
0.25	0.037230887490370464	0.25	0.04935054559811747	0.25	-0.002815271808580363	0.25	0.012433456870541638	0.25	-0.0007836906366835213	0.25	0.005236464318819479	0.33	-0.002454196564557762	0.25	-0.008071727343137054	0.25	-0.0072256387168750415	0.25	-0.007718059760618041	0.25	-0.006523123419215858	0.25	-0.012991121987455858	0.25	-0.010515201076517832	0.42	0.006805352776193446	0.5	0.002244585684468505	0.42	-0.010002655561578727	0.5	-0.005800243118539986	0.42	-0.00221947063190319	0.5	-0.01120634905099013	0.42	0.005074073785301741	0.04	-0.007097713531672198	0.04	-0.006549101988779198	0.04	-0.0031342943257890296	0.04	-0.0031225738105380295	0.04	-0.005275085471335365	0.11	-0.01359842473760409	0.04	-0.003039347137147651	0.11	-0.0032311252547226055	0.04	-0.004699585452941269	0.11	-0.001013126882838166	0.04	0.0020875980829119286	0.11	-0.00879844879961324	0.1	0.009881497346257262	0.11	0.0011425800560154423	0.1	0.0007081437728582913	0.11	0.0048135844030987775	0.1	-0.012188880635080362	0.11	-0.0330450653857767	1.73	-0.01088106830132294	0.11	-0.028218591202923454
0.33	0.229899589210189	0.33	0.27309599052039996	0.33	0.015571162827458969	0.33	0.10697430225270596	0.33	0.0018975409147781973	0.33	0.006533692592704197	0.42	-0.00143228429750927	0.33	-0.010143041786971762	0.33	-0.0032267821023302277	0.33	-0.02202058804727223	0.33	0.002502414370144392	0.33	-0.02241887302831661	0.33	-0.00442426587547467	0.5	-0.011468462827466377	0.58	0.00010570982417671101	0.5	-0.004031456100699495	0.58	-0.00031497498302459996	0.5	-0.012783407081637986	0.58	0.007213404375842079	0.5	0.013314803322557871	0.06	-0.01714813948928888	0.06	-0.01704975664277388	0.06	-0.01039175788531609	0.06	-0.00831728069753209	0.06	-0.004328251128957523	0.13	-0.018314312797211622	0.06	-0.0005370467380088446	0.13	-0.012659524940907902	0.06	-0.005184758634655973	0.13	0.0004406681138401092	0.06	0.009782090087553373	0.13	0.0019177394625801043	0.11	0.002087586547351442	0.13	-0.006615127087486643	0.11	0.011141093974033778	0.13	-0.015812024616279414	0.11	0.0107158093374123	0.13	0.009987196869355104	1.74	-0.0942430681616479	0.13	-0.017708075351733913
0.42	0.38794078050489866	0.42	0.42305572587678564	0.42	0.10781624497526279	0.42	0.3022661045118078	0.42	0.002689557911525302	0.42	0.015404889365505305	0.5	-0.008353430281202855	0.42	-0.00410297518722127	0.42	-0.013605184164172482	0.42	-0.014890862259089482	0.42	-0.011294759703028427	0.42	-0.011208124544201427	0.42	-0.023687998977650553	0.58	-0.013195724592383811	0.67	-0.005208921784337249	0.58	0.006729405175296711	0.67	0.023028638723246977	0.58	0.0294259177909914	0.67	-0.027596303360252546	0.58	0.04422888822810308	0.07	-0.025161225641398235	0.07	-0.022102152751549708	0.07	-0.012078177817969563	0.07	-0.015429921110124563	0.07	-0.005138756437906475	0.14	-0.024501095115747468	0.07	-0.002503372869236341	0.14	-0.00812270110398959	0.07	-0.005505988540527218	0.14	-0.00218763264569378	0.07	-0.0036680124413114197	0.14	0.0057968038782029215	0.13	0.0017944228226103565	0.14	-0.006781575409556444	0.13	-0.013537984650544413	0.14	-0.01249622638055941	0.13	0.0450482930414531	0.14	-0.02776843808953756	1.76	0.015193884314830569	0.14	0.006881557253974459
0.5	0.06730043954704867	0.5	0.09520553311544566	0.5	0.24317555912216982	0.5	0.38866155075990183	0.5	-0.003616007074009442	0.5	0.011137939627225556	0.58	0.022379119558921856	0.5	0.017735681569409145	0.5	-0.004419250619975545	0.5	-0.015148540435885545	0.5	-0.01378642693926952	0.5	-0.013428486940956521	0.5	-0.020244861800877378	0.67	-0.010820840072545076	0.75	-0.006312116076752855	0.67	-0.002906626997775249	0.75	-0.015458598532482009	0.67	0.008301430031701976	0.75	-0.0050839473148942636	0.67	0.02773165277301245	0.09	-0.042885046369038005	0.09	-0.039376813642714004	0.09	-0.022784372002572013	0.09	-0.024039871435763013	0.09	-0.005865935322814074	0.16	-0.03783337657549722	0.09	-0.005669869155872691	0.16	-0.021790517972502067	0.09	-0.007255622429552551	0.16	-0.0151068463486912	0.09	-0.0027824212802108807	0.16	0.00630974913279971	0.14	-0.0002887134626594444	0.16	0.01337203195685063	0.14	0.007378803315297592	0.16	0.004342874818753081	0.14	0.016338450553297437	0.16	-0.017081921548593653	1.77	-0.054377832817512364	0.16	0.010351259799103766
0.58	-0.017654754975731657	0.58	-0.007626981630199592	0.58	0.05798102059936261	0.58	0.10988970557543365	0.58	-0.03702522281671301	0.58	-0.0006585417462409981	0.67	0.047984366621807856	0.58	0.04043576758007686	0.58	0.004070071935488643	0.58	0.012627009108263643	0.58	-0.007311368925950588	0.58	-0.007099340774083589	0.58	-0.02118932421258681	0.75	0.00892348406404159	0.83	-0.013752123431199198	0.75	-0.0005575546405128557	0.83	-0.02784211593063365	0.75	-0.01282373556510401	0.83	0.01128582096198064	0.75	-0.021746375621545265	0.1	-0.05541030845092018	0.1	-0.052131465512394184	0.1	-0.02825856079745781	0.1	-0.03009743942522481	0.1	-0.010664482410530007	0.17	-0.042211813982573426	0.1	-0.00689635505052915	0.17	-0.024808872065723665	0.1	-0.00023880907762743788	0.17	-0.0022486179448141614	0.1	0.00756964743588695	0.17	-0.011325120758731728	0.16	0.0012540874653546286	0.17	-0.005497329040320012	0.16	-0.020845899023408918	0.17	-0.006003049164632678	0.16	0.004781215117019348	0.17	-0.01713117637364057	1.78	-0.020388591747832634	0.17	-0.007252915044171494
0.67	-0.005603049683869932	0.67	4.376756459001374e-05	0.67	-0.08795519267760443	0.67	-0.03920116347669633	0.67	-0.13019278894603484	0.67	-0.08776454825292485	0.75	0.1354303508141434	0.67	0.06337803932742686	0.67	0.03848877859560259	0.67	0.03354292907694059	0.67	-0.0056962057153236165	0.67	-0.004419477058921617	0.67	-0.014309302767995075	0.83	-0.011963977993980737	0.92	0.00830026444970769	0.83	0.008974059948472802	0.92	0.0023632034557100733	0.83	-0.01943810460803865	0.92	-0.011243791503739744	0.83	0.0009197907645146394	0.11	-0.06977851355549207	0.11	-0.06718890884026507	0.11	-0.03475167299144161	0.11	-0.0386867954781706	0.11	-0.02068366693584909	0.18	-0.05054176849387427	0.11	-0.011935241050698606	0.18	-0.024889901992354514	0.11	-0.002675709381722166	0.18	-0.008946107704208985	0.11	-0.00865631299326862	0.18	-0.000471616865781576	0.17	0.008712836867884988	0.18	-0.011318188712353912	0.17	-0.010456797566601679	0.18	0.00751249293316779	0.17	0.00473196029197243	0.18	0.03669580489760877	1.8	-0.02147433363174283	0.18	0.013814735129779423
