X	slow only AB	slow AB brichos	fast only AB	fast AB brichos
11.041159296482412	0.999999977713637	0.28928616019017594	0.9999999998036149	0.9999998990387915
11.145274623115577	0.9999999815056057	0.35519763850080355	0.9999999998433292	0.9999999162170871
11.249389949748744	0.9999999846523803	0.42437896466723835	0.9999999998750123	0.9999999304725388
11.35350527638191	0.9999999872637391	0.49378180617737	0.9999999999002882	0.9999999423024613
11.457620603015076	0.9999999894307818	0.5606244365958537	0.9999999999204526	0.9999999521195523
11.561735929648242	0.9999999912291078	0.622793460960753	0.9999999999365393	0.9999999602662899
11.665851256281407	0.9999999927214529	0.6789890726974279	0.9999999999493727	0.9999999670268807
11.769966582914574	0.9999999939598794	0.7286565357444788	0.999999999959611	0.9999999726371739
11.874081909547739	0.9999999949875907	0.7718067615265549	0.9999999999677788	0.9999999772928899
11.978197236180906	0.9999999958404395	0.8088171686746026	0.9999999999742948	0.9999999811564475
12.08231256281407	0.9999999965481783	0.8402639493126467	0.9999999999794931	0.9999999843626305
12.186427889447236	0.999999997135497	0.8668018134622949	0.9999999999836401	0.9999999870232896
12.290543216080403	0.999999997622885	0.8890876534202599	0.9999999999869486	0.9999999892312442
12.394658542713568	0.9999999980273452	0.9077375131761176	0.9999999999895879	0.9999999910635209
12.498773869346733	0.9999999983629874	0.9233059853507475	0.9999999999916935	0.9999999925840403
12.6028891959799	0.999999998641521	0.9362794319407007	0.9999999999933733	0.9999999938458471
12.707004522613065	0.9999999988726628	0.9470770466171127	0.9999999999947133	0.9999999948929608
12.811119849246232	0.9999999990644763	0.9560559260284404	0.9999999999957825	0.9999999957619107
12.915235175879397	0.9999999992236533	0.9635178436884071	0.9999999999966354	0.9999999964830109
13.019350502512562	0.9999999993557468	0.9697164179716774	0.9999999999973158	0.9999999970814177
13.12346582914573	0.9999999994653649	0.9748639830519271	0.9999999999978586	0.9999999975780072
13.227581155778894	0.9999999995563317	0.9791378370069996	0.9999999999982917	0.9999999979901032
13.331696482412061	0.9999999996318207	0.9826857485932295	0.9999999999986371	0.9999999983320821
13.435811809045227	0.9999999996944655	0.9856307159203397	0.9999999999989128	0.9999999986158741
13.539927135678392	0.9999999997464514	0.9880750260284755	0.9999999999991326	0.9999999988513796
13.644042462311559	0.9999999997895921	0.9901036883684252	0.999999999999308	0.9999999990468145
13.748157788944724	0.9999999998253924	0.9917873218119958	0.999999999999448	0.9999999992089966
13.85227311557789	0.9999999998551015	0.9931845724500475	0.9999999999995596	0.9999999993435839
13.956388442211056	0.9999999998797556	0.9943441328352614	0.9999999999996486	0.9999999994552714
14.060503768844221	0.9999999999002149	0.9953064251296216	0.9999999999997197	0.9999999995479556
14.164619095477388	0.9999999999171931	0.9961050022219982	0.9999999999997764	0.9999999996248699
14.268734422110553	0.9999999999312824	0.9967677129843873	0.9999999999998216	0.9999999996886972
14.37284974874372	0.9999999999429746	0.9973176707389988	0.9999999999998577	0.9999999997416646
14.476965075376885	0.9999999999526773	0.9977740578026227	0.9999999999998864	0.9999999997856197
14.58108040201005	0.9999999999607292	0.9981527936401943	0.9999999999999094	0.999999999822096
14.685195728643217	0.999999999967411	0.9984670896250205	0.9999999999999277	0.999999999852366
14.789311055276382	0.999999999972956	0.9987279095775321	0.9999999999999424	0.9999999998774854
14.893426381909547	0.9999999999775574	0.9989443520432415	0.999999999999954	0.999999999898331
14.997541708542714	0.999999999981376	0.9991239675845335	0.9999999999999634	0.9999999999156297
15.10165703517588	0.9999999999845448	0.9992730221195056	0.9999999999999707	0.9999999999299851
15.205772361809046	0.9999999999871745	0.9993967154738393	0.9999999999999767	0.999999999941898
15.309887688442211	0.9999999999893567	0.9994993627579539	0.9999999999999813	0.9999999999517839
15.414003015075377	0.9999999999911676	0.9995845448898923	0.9999999999999851	0.9999999999599878
15.518118341708544	0.9999999999926704	0.9996552335109566	0.9999999999999881	0.9999999999667958
15.622233668341709	0.9999999999939175	0.9997138946494984	0.9999999999999906	0.9999999999724454
15.726348994974876	0.9999999999949525	0.9997625747478772	0.9999999999999925	0.9999999999771337
15.83046432160804	0.9999999999958112	0.9998029720529056	0.999999999999994	0.9999999999810244
15.934579648241206	0.999999999996524	0.9998364958598313	0.9999999999999952	0.999999999984253
16.038694974874375	0.9999999999971154	0.999864315676361	0.9999999999999961	0.9999999999869323
16.142810301507538	0.9999999999976062	0.9998874020216989	0.9999999999999969	0.9999999999891558
16.246925628140705	0.9999999999980135	0.999906560283818	0.9999999999999976	0.9999999999910009
16.351040954773868	0.9999999999983515	0.9999224588160534	0.999999999999998	0.9999999999925321
16.455156281407035	0.999999999998632	0.9999356522531598	0.9999999999999984	0.9999999999938027
16.559271608040202	0.9999999999988648	0.9999466008602178	0.9999999999999988	0.9999999999948571
16.66338693467337	0.9999999999990579	0.9999556865893824	0.999999999999999	0.9999999999957322
16.767502261306532	0.9999999999992182	0.9999632264046223	0.9999999999999992	0.9999999999964584
16.8716175879397	0.9999999999993512	0.9999694833392911	0.9999999999999993	0.9999999999970609
16.975732914572866	0.9999999999994617	0.9999746756722835	0.9999999999999994	0.9999999999975611
17.07984824120603	0.9999999999995532	0.9999789845428917	0.9999999999999996	0.9999999999979761
17.183963567839196	0.9999999999996292	0.9999825602700149	0.9999999999999997	0.9999999999983203
17.288078894472363	0.9999999999996924	0.9999855275961703	0.9999999999999998	0.9999999999986062
17.392194221105527	0.9999999999997446	0.9999879900392507	0.9999999999999998	0.9999999999988434
17.496309547738694	0.9999999999997882	0.9999900335038397	0.9999999999999999	0.9999999999990401
17.60042487437186	0.9999999999998241	0.9999917292780732	0.9999999999999999	0.9999999999992034
17.704540201005027	0.9999999999998541	0.9999931365205897	0.9999999999999999	0.999999999999339
17.80865552763819	0.9999999999998789	0.9999943043243343	0.9999999999999999	0.9999999999994514
17.912770854271358	0.9999999999998995	0.9999952734292116	0.9999999999999999	0.9999999999995448
18.016886180904525	0.9999999999999166	0.9999960776433334	1.0	0.9999999999996222
18.121001507537688	0.9999999999999308	0.9999967450224468	1.0	0.9999999999996865
18.225116834170855	0.9999999999999426	0.9999972988486839	1.0	0.9999999999997399
18.329232160804022	0.9999999999999524	0.999997758442781	1.0	0.9999999999997841
18.433347487437185	0.9999999999999605	0.9999981398380994	1.0	0.9999999999998208
18.537462814070352	0.9999999999999671	0.9999984563399643	1.0	0.9999999999998513
18.64157814070352	0.9999999999999728	0.9999987189898337	1.0	0.9999999999998767
18.745693467336682	0.9999999999999774	0.9999989369504889	1.0	0.9999999999998976
18.84980879396985	0.9999999999999812	0.9999991178256873	1.0	0.9999999999999151
18.953924120603016	0.9999999999999845	0.9999992679254259	1.0	0.9999999999999295
19.058039447236183	0.9999999999999871	0.999999392486072	1.0	0.9999999999999415
19.162154773869347	0.9999999999999892	0.9999994958530376	1.0	0.9999999999999515
19.266270100502513	0.9999999999999911	0.9999995816323742	1.0	0.9999999999999597
19.37038542713568	0.9999999999999927	0.9999996528165725	1.0	0.9999999999999666
19.474500753768844	0.9999999999999939	0.9999997118889589	1.0	0.9999999999999722
19.57861608040201	0.9999999999999949	0.9999997609103273	1.0	0.999999999999977
19.682731407035178	0.9999999999999958	0.9999998015908332	1.0	0.9999999999999809
19.78684673366834	0.9999999999999964	0.9999998353496535	1.0	0.9999999999999841
19.890962060301508	0.9999999999999971	0.9999998633644955	1.0	0.9999999999999868
19.995077386934675	0.9999999999999976	0.9999998866126827	1.0	0.9999999999999891
20.09919271356784	0.999999999999998	0.9999999059052492	1.0	0.9999999999999909
20.203308040201005	0.9999999999999983	0.9999999219152342	1.0	0.9999999999999925
20.307423366834172	0.9999999999999987	0.9999999352011606	1.0	0.9999999999999938
20.41153869346734	0.9999999999999989	0.99999994622652	1.0	0.9999999999999948
20.515654020100502	0.999999999999999	0.9999999553759422	1.0	0.9999999999999957
20.61976934673367	0.9999999999999992	0.9999999629686134	1.0	0.9999999999999964
20.723884673366836	0.9999999999999993	0.9999999692694106	1.0	0.999999999999997
20.828	0.9999999999999994	0.999999974498143	1.0	0.9999999999999976
