slow only AB	slow only AB	slow only AB	slow only AB	slow only AB	slow only AB	slow only AB	slow only AB	slow AB brichos	slow AB brichos	slow AB brichos	slow AB brichos	slow AB brichos	slow AB brichos	slow AB brichos	slow AB brichos	fast only AB	fast only AB	fast only AB	fast only AB	fast only AB	fast only AB	fast only AB	fast only AB	fast AB brichos	fast AB brichos	fast AB brichos	fast AB brichos	fast AB brichos	fast AB brichos	fast AB brichos	fast AB brichos
slow: Sample X1B02 X	slow: Sample X1B02 Y	slow: Sample X1B03 X	slow: Sample X1B03 Y	slow: Sample X1B04 X	slow: Sample X1B04 Y	slow: Sample X1B05 X	slow: Sample X1B05 Y	slow: Sample X2C02 X	slow: Sample X2C02 Y	slow: Sample X2C03 X	slow: Sample X2C03 Y	slow: Sample X2C04 X	slow: Sample X2C04 Y	slow: Sample X2C05 X	slow: Sample X2C05 Y	fast: Sample X1B02 X	fast: Sample X1B02 Y	fast: Sample X1B03 X	fast: Sample X1B03 Y	fast: Sample X1B04 X	fast: Sample X1B04 Y	fast: Sample X1B05 X	fast: Sample X1B05 Y	fast: Sample X2C02 X	fast: Sample X2C02 Y	fast: Sample X2C03 X	fast: Sample X2C03 Y	fast: Sample X2C04 X	fast: Sample X2C04 Y	fast: Sample X2C05 X	fast: Sample X2C05 Y
0.16666666666666666	-0.00953552752999078	0.16666666666666666	0.0059171597633136	0.3333333333333333	0.018069179143004648	0.3333333333333333	-0.0015568240788790867	0.25	0.0035053221049031955	0.25	0.021171270718232035	0.25	0.024690835168558342	1.0	0.009493791060646337	0.11658609768294714	0.0031360536775699313	0.11658609768294714	0.006557252776409034	0.11658609768294714	0.006613282339348993	0.11658609768294714	0.0012056908608632745	0.4999749958326387	-0.0010106539773444493	0.4999749958326387	0.010955467279949841	0.4999749958326387	0.011325692627019233	0.4999749958326387	-0.016185307230083337
0.25	0.004306367271608727	0.25	0.004872955099199433	0.4166666666666667	-0.018069179143004648	0.4166666666666667	0.0015568240788790867	0.3333333333333333	0.006925148548711172	0.3333333333333333	0.009679558011049715	0.3333333333333333	0.004362188717601201	1.0833333333333333	-0.0026582614969809745	0.11882813802300382	0.005323998103781505	0.11882813802300382	-0.0059508016525793295	0.11882813802300382	-0.000557746703318629	0.11882813802300382	0.008439836026042922	0.5022170361726954	0.02046574304122632	0.5022170361726954	-0.009115617813088001	0.5022170361726954	-0.011686670878079586	0.5022170361726954	0.01289009497964723
0.3333333333333333	0.005229160258382027	0.3333333333333333	-0.010790114862513063	0.5	0.020134228187919462	0.5	0.010897768552153606	0.4166666666666667	0.0009404522720472129	0.4166666666666667	-0.00800000000000001	0.4166666666666667	-0.0032610537015077276	1.1666666666666667	0.00037975164242585346	0.1210701783630605	-0.0034277796010647914	0.1210701783630605	0.009968540347951315	0.1210701783630605	0.011393968367794076	0.1210701783630605	0.004822763443453098	0.504459076512752	-0.002273971449025083	0.504459076512752	-0.00409784653982854	0.504459076512752	0.0032036819781608265	0.504459076512752	0.009982554758674173
0.4166666666666667	-0.003998769609350978	0.4166666666666667	-0.022276366167768895	0.5833333333333334	0.01600413009808983	0.5833333333333334	0.012973533990659055	0.5	0.00863506177061516	0.5	0.002607734806629824	0.5	0.014526511943079771	1.25	0.014050810769756578	0.12331221870311716	-0.002333807387959004	0.12331221870311716	-0.0014024182238562882	0.12331221870311716	0.014979482889127886	0.12331221870311716	-0.004822763443453098	0.5067011168528087	0.004042615909378084	0.5067011168528087	0.00593769600669038	0.5067011168528087	-0.010333002436603185	0.5067011168528087	-0.00600891645667764
0.5	0.01630267609966163	0.5	0.011138183083884432	0.6666666666666666	0.03458957150232318	0.6666666666666666	0.029579657498702647	0.5833333333333334	0.00863506177061516	0.5833333333333334	-0.007116022099447524	0.5833333333333334	-0.004108080636964275	1.3333333333333333	0.011012797630349751	0.12555425904317385	-0.001239835174853217	0.12555425904317385	0.0008717734905052323	0.12555425904317385	0.0018325963109039117	0.12555425904317385	0.010851217747769471	0.5089431571928654	0.005305933381058718	0.5089431571928654	-0.002843403721513675	0.5089431571928654	-0.013040339319555989	0.5089431571928654	-0.016185307230083337
0.5833333333333334	0.008920332205475228	0.5833333333333334	0.019491820396797765	0.75	0.027361899845121322	0.75	0.01816294758692268	0.6666666666666666	-0.0024793741717607635	0.6666666666666666	0.02205524861878452	0.6666666666666666	-0.00241402676605118	1.4166666666666667	-0.0026582614969809745	0.12779629938323053	-0.00014586296174742998	0.12779629938323053	0.007694348633589794	0.12779629938323053	0.0006374248037926413	0.12779629938323053	-0.0012056908608632745	0.5111851975329221	-0.0010106539773444493	0.5111851975329221	0.00593769600669038	0.5111851975329221	-0.0022109917877447785	0.5111851975329221	0.0027137042062415307
0.6666666666666666	0.023685019993848037	0.6666666666666666	0.017403411068569432	0.8333333333333334	0.05627258647392876	0.8333333333333334	0.026466009340944473	0.75	-0.0016244175608087694	0.75	-0.0035801104972375793	0.75	-0.010037269185160107	1.5	-0.0041772680666843885	0.13003833972328718	0.004230025890675718	0.13003833972328718	0.007694348633589794	0.13003833972328718	0.006613282339348993	0.13003833972328718	0.007234145165179647	0.5134272378729787	-0.0010106539773444493	0.5134272378729787	-0.00158896090319881	0.5134272378729787	0.0018500135366844254	0.5134272378729787	-0.008916456677650696
0.75	0.03383574284835434	0.75	0.017403411068569432	0.9166666666666666	0.0862157976251936	0.9166666666666666	0.07213284898806435	0.8333333333333334	-0.003334330782712758	0.8333333333333334	0.006143646408839769	0.8333333333333334	0.0009740809757750105	1.5833333333333333	0.012531804200053164	0.13228038006334386	0.012981803595522015	0.13228038006334386	0.006557252776409034	0.13228038006334386	0.005418110832237723	0.13228038006334386	-0.004822763443453098	0.5156692782130354	0.006569250852739351	0.5156692782130354	-0.00158896090319881	0.5156692782130354	0.0018500135366844254	0.5156692782130354	-0.008916456677650696
0.8333333333333334	0.05875115349123346	0.8333333333333334	0.044552732335537755	1.0	0.15229736706246774	1.0	0.12195121951219512	0.9166666666666666	-0.0024793741717607635	0.9166666666666666	0.007027624309392255	0.9166666666666666	0.0026681348466881054	1.6666666666666667	-0.0026582614969809745	0.13452242040340054	-0.009991612879699513	0.13452242040340054	0.0020088693476859923	0.13452242040340054	0.004222939325126453	0.13452242040340054	-0.004822763443453098	0.5179113185530921	-0.002273971449025083	0.5179113185530921	-0.000334518084883945	0.5179113185530921	-0.007625665553650384	0.5179113185530921	-0.0016476061252180545
