200-6.4	200-6.4	200-6.4	200-6.4	200-6.4	200-6.4	200-6.4	200-6.4	200-5	200-5	200-5	200-5	200-5	200-5	200-5	200-5	200-4	200-4	200-4	200-4	200-4	200-4	200-4	200-4	200-3.2	200-3.2	200-3.2	200-3.2	200-3.2	200-3.2	200-3.2	200-3.2	200-2.5	200-2.5	200-2.5	200-2.5	200-2.5	200-2.5	200-2.5	200-2.5	200-2	200-2	200-2	200-2	200-2	200-2	200-2	200-2	200-1.6	200-1.6	200-1.6	200-1.6	200-1.6	200-1.6	200-1.6	200-1.6	200-1.25	200-1.25	200-1.25	200-1.25	200-1.25	200-1.25	200-1.25	200-1.25	200-1	200-1	200-1	200-1	200-1	200-1	200-1	200-1
Ab42_240314_200rpm_amfit: 6.4 X	Ab42_240314_200rpm_amfit: 6.4 residue	Ab42_240314_200rpm_amfit: F X	Ab42_240314_200rpm_amfit: F residue	Ab42_240314_200rpm_amfit: G X	Ab42_240314_200rpm_amfit: G residue	Ab42_240314_200rpm_amfit: H X	Ab42_240314_200rpm_amfit: H residue	Ab42_240314_200rpm_amfit: 5 X	Ab42_240314_200rpm_amfit: 5 residue	Ab42_240314_200rpm_amfit: J X	Ab42_240314_200rpm_amfit: J residue	Ab42_240314_200rpm_amfit: K X	Ab42_240314_200rpm_amfit: K residue	Ab42_240314_200rpm_amfit: L X	Ab42_240314_200rpm_amfit: L residue	Ab42_240314_200rpm_amfit: 4 X	Ab42_240314_200rpm_amfit: 4 residue	Ab42_240314_200rpm_amfit: N X	Ab42_240314_200rpm_amfit: N residue	Ab42_240314_200rpm_amfit: O X	Ab42_240314_200rpm_amfit: O residue	Ab42_240314_200rpm_amfit: P X	Ab42_240314_200rpm_amfit: P residue	Ab42_240314_200rpm_amfit: 3,2 X	Ab42_240314_200rpm_amfit: 3,2 residue	Ab42_240314_200rpm_amfit: R X	Ab42_240314_200rpm_amfit: R residue	Ab42_240314_200rpm_amfit: S X	Ab42_240314_200rpm_amfit: S residue	Ab42_240314_200rpm_amfit: T X	Ab42_240314_200rpm_amfit: T residue	Ab42_240314_200rpm_amfit: 2.5 X	Ab42_240314_200rpm_amfit: 2.5 residue	Ab42_240314_200rpm_amfit: V X	Ab42_240314_200rpm_amfit: V residue	Ab42_240314_200rpm_amfit: W X	Ab42_240314_200rpm_amfit: W residue	Ab42_240314_200rpm_amfit: X X	Ab42_240314_200rpm_amfit: X residue	Ab42_240314_200rpm_amfit: 2 X	Ab42_240314_200rpm_amfit: 2 residue	Ab42_240314_200rpm_amfit: Z X	Ab42_240314_200rpm_amfit: Z residue	Ab42_240314_200rpm_amfit: AA X	Ab42_240314_200rpm_amfit: AA residue	Ab42_240314_200rpm_amfit: AB X	Ab42_240314_200rpm_amfit: AB residue	Ab42_240314_200rpm_amfit: 1.6 X	Ab42_240314_200rpm_amfit: 1.6 residue	Ab42_240314_200rpm_amfit: AD X	Ab42_240314_200rpm_amfit: AD residue	Ab42_240314_200rpm_amfit: AE X	Ab42_240314_200rpm_amfit: AE residue	Ab42_240314_200rpm_amfit: AF X	Ab42_240314_200rpm_amfit: AF residue	Ab42_240314_200rpm_amfit: 1.25 X	Ab42_240314_200rpm_amfit: 1.25 residue	Ab42_240314_200rpm_amfit: AH X	Ab42_240314_200rpm_amfit: AH residue	Ab42_240314_200rpm_amfit: AI X	Ab42_240314_200rpm_amfit: AI residue	Ab42_240314_200rpm_amfit: AJ X	Ab42_240314_200rpm_amfit: AJ residue	Ab42_240314_200rpm_amfit: 1 X	Ab42_240314_200rpm_amfit: 1 residue	Ab42_240314_200rpm_amfit: AL X	Ab42_240314_200rpm_amfit: AL residue	Ab42_240314_200rpm_amfit: AM X	Ab42_240314_200rpm_amfit: AM residue	Ab42_240314_200rpm_amfit: AN X	Ab42_240314_200rpm_amfit: AN residue
0.0	0.013144859763307306	0.093889	-0.004468889659850237	0.093889	-0.008455943856210032	0.093889	-0.012659873614247131	0.093889	-0.00620503444196297	0.093889	-0.006423516625826787	0.093889	-0.0035732732889428684	0.093889	-0.008851674134422435	0.093889	-0.001457487338297017	0.093889	0.008191537131314475	0.093889	-0.004959950687993203	0.093889	0.00539839002847182	0.093889	0.006333477019801472	0.093889	0.0068952473619885175	0.093889	0.00048160945853849236	0.093889	0.004434819669231253	0.093889	0.00397247061626692	0.093889	0.022396352960216387	0.18778	0.008532103847899935	0.18778	0.012749069543229671	0.18778	-7.891996402781005e-05	0.18778	-0.007674228689902282	0.18778	-0.018463990240541947	0.18778	-0.0007723682783117238	0.18778	0.014284883366201536	0.0	0.027873876541880394	0.18778	-0.006757388131003313	0.18778	0.02776440875345237	0.093889	0.001822532542287186	0.093889	-0.05568002887786562	0.093889	0.040776399574628946	0.28167	-0.09865942924579696	0.28167	0.027073724322955812	0.28167	-0.0045123779320065	0.28167	-0.07058195501292155	0.28167	0.019362640471554667
0.093889	-0.024247264606858603	0.18778	-0.06109687247082632	0.18778	-0.05710981827446652	0.18778	-0.05290588851642942	0.18778	-0.029114372212648225	0.18778	-0.02889589002878441	0.18778	-0.031746133365668325	0.18778	-0.02646773252018876	0.18778	-0.026213939073170378	0.18778	-0.022129085626585217	0.18778	-0.017108847924592222	0.18778	-0.02197427459678822	0.18778	-0.014019615358525445	0.18778	-0.017407156476002397	0.18778	-0.013362327440591643	0.18778	-0.018451843214746574	0.18778	-0.010696517729300761	0.18778	-0.01345716364479848	0.28167	-0.009601124912903238	0.28167	0.012453126343396716	0.28167	-0.015449850519363397	0.28167	0.004944581594813287	0.28167	0.012095519170222037	0.28167	-0.015077298605127217	0.28167	0.0062458772155152	0.093889	-0.02576497465789014	0.28167	0.0046971511930484645	0.28167	-0.0081905787676033	0.18778	-0.05863616176157889	0.18778	0.003921723224301455	0.18778	-0.014142988906246134	0.37556	-0.05837593981182324	0.37556	0.0027614933295757307	0.37556	-0.006750189378807107	0.37556	0.012419437306694439	0.37556	-0.03941772417607366
0.18778	-0.0740954290405899	0.28167	-0.17526467997592513	0.28167	-0.1614675131698683	0.28167	-0.16139462131625734	0.28167	-0.07878641000731837	0.28167	-0.08358670230005891	0.28167	-0.07878597336622196	0.28167	-0.07482641845037408	0.28167	-0.035796666710271784	0.28167	-0.049530544626468484	0.28167	-0.0413992945091537	0.28167	-0.046892208553422826	0.28167	-0.030646408826052768	0.28167	-0.027820638050762864	0.28167	-0.025451829182723592	0.28167	-0.024315523619261422	0.28167	-0.005044904871738294	0.28167	-0.027822963990454724	0.37556	-0.029600668045151216	0.37556	-0.036302123291922755	0.37556	-0.01254600964108742	0.37556	-0.012371880363313964	0.37556	-0.027795965734850055	0.37556	-0.030198563559780088	0.37556	-0.017865453578713004	0.18778	-0.08460699393484905	0.37556	-0.0157864932667277	0.37556	-0.005313379721830486	0.28167	-0.08550634864508315	0.28167	0.061629237864726044	0.28167	-0.01705204974375866	0.46944	-0.02404412892986356	0.46944	-0.028692443885640087	0.46944	-0.11511924748568503	0.46944	-0.0750514652311683	0.46944	0.01305987019859331
0.28167	-0.1587057406351269	0.37556	-0.3492752151420459	0.37556	-0.31754933267081736	0.37556	-0.31005236229748345	0.37556	-0.14435909693204332	0.37556	-0.14757469185884514	0.37556	-0.1427532220963718	0.37556	-0.1218965142868521	0.37556	-0.07584957714251189	0.37556	-0.0893014133379611	0.37556	-0.09615754173992166	0.37556	-0.0832269627954426	0.37556	-0.04441699250395524	0.37556	-0.06324026951194564	0.37556	-0.0526300530959665	0.37556	-0.051139357118161366	0.37556	-0.022771462887039864	0.37556	-0.03006472112072377	0.46944	-0.052069560161493764	0.46944	-0.06254864309104008	0.46944	-0.015754805722948607	0.46944	-0.03137519572552514	0.46944	-0.022700915818039537	0.46944	-0.023113636064709057	0.46944	-0.018888437536117922	0.28167	-0.06000790942798033	0.46944	-0.017327941031743524	0.46944	-0.05335807306372299	0.37556	-0.002074168210173339	0.37556	-0.02281423809497284	0.37556	0.0019571287372065396	0.56333	-0.049280627130068935	0.56333	-0.026702072822236793	0.56333	-0.12257101255942836	0.56333	-0.03904415431551174	0.56333	-0.04962342208941705
0.37556	-0.25457412677831753	0.46944	-0.4112221975614875	0.46944	-0.2876906781286814	0.46944	-0.39716692973795054	0.46944	-0.18203143123936003	0.46944	-0.19004119636281977	0.46944	-0.22358887030684488	0.46944	-0.14197344678104162	0.46944	-0.1075307625138796	0.46944	-0.13170507105557688	0.46944	-0.14276264966208638	0.46944	-0.13958502466411501	0.46944	-0.06458595521263577	0.46944	-0.09204851710492935	0.46944	-0.062206350773379195	0.46944	-0.06298080031255349	0.46944	-0.058182025886215266	0.46944	-0.04377394496226668	0.56333	-0.0731527054209074	0.56333	-0.08224338419621915	0.56333	-0.05128036386250979	0.56333	-0.04863322652600917	0.56333	-0.038244597086727734	0.56333	-0.025948083202008823	0.56333	-0.04319737564137139	0.37556	0.12293213506688627	0.56333	-0.024245834938059343	0.56333	-0.03565604589012108	0.46944	0.07703416357402379	0.46944	-0.05625998013524325	0.46944	-0.028655176012541566	0.65722	-0.02391865567466748	0.65722	-0.0413487542788179	0.65722	-0.003728895337007718	0.65722	-0.06901120887140141	0.65722	-0.051513056742106475
0.46944	-0.14747039629764547	0.56333	-0.13218077203194312	0.56333	-0.07684698811341784	0.56333	-0.13952271576798903	0.56333	-0.11526399428581185	0.56333	-0.10250975490138325	0.56333	-0.23294989871467947	0.56333	-0.024529466956696666	0.56333	-0.12874606526633545	0.56333	-0.16241946760834836	0.56333	-0.1873364869310651	0.56333	-0.20192346490589874	0.56333	-0.11626893367327781	0.56333	-0.10738315102341654	0.56333	-0.08615022445119644	0.56333	-0.09899458154010407	0.56333	-0.06604290337446972	0.56333	-0.08191832255762882	0.65722	-0.10610369059136703	0.65722	-0.09101223608975885	0.65722	-0.01885050107370872	0.65722	-0.05410192555155878	0.65722	-0.06186637689310901	0.65722	-0.03658646649901831	0.65722	-0.013756607187653747	0.46944	0.057275084843377344	0.65722	0.012072796920304066	0.65722	-0.04997126971891601	0.56333	0.030259590222616692	0.56333	0.000273482745162628	0.56333	-0.006723714870471135	0.75111	0.005649747217233471	0.75111	-0.06794759255033425	0.75111	-0.00023950190455658896	0.75111	0.004013918360826936	0.75111	0.020491644701859123
0.56333	0.04300359076720295	0.65722	-0.03813783852053165	0.65722	-0.00202256151299407	0.65722	-0.00040547595083872956	0.65722	-0.008917179845527534	0.65722	0.0005707908656360505	0.65722	-0.1302389681661018	0.65722	0.03102523588625028	0.65722	-0.06638901158650584	0.65722	-0.1736366204088476	0.65722	-0.1960295897845648	0.65722	-0.23715526675650556	0.65722	-0.09904172241125007	0.65722	-0.11334769218737849	0.65722	-0.07013196898013987	0.65722	-0.10783316212916083	0.65722	-0.11198738424719033	0.65722	-0.0994979778072758	0.75111	-0.13240685768053118	0.75111	-0.12919195906296196	0.75111	-0.0667790087038308	0.75111	-0.08871072502390877	0.75111	-0.046848412281866036	0.75111	-0.08974814541000802	0.75111	-0.013445060232804912	0.56333	0.032375998112591536	0.75111	0.0013734341101530254	0.75111	-0.04617009466799098	0.65722	0.05627570630220083	0.65722	-0.04218287946665347	0.65722	-0.017514731698857103	0.845	0.009638569234042313	0.845	-0.025323791864118865	0.845	0.020192073864494883	0.845	0.027331312278828047	0.845	-0.019990642808176636
0.65722	0.16503158017367825	0.75111	-0.1274175638415488	0.75111	-0.09264625972831331	0.75111	-0.1409577747763796	0.75111	-0.045589837074600514	0.75111	-0.04605103192070903	0.75111	-0.11952874613300246	0.75111	-0.1510551888564835	0.75111	0.039548023602554605	0.75111	-0.07989422328585088	0.75111	-0.11410888455909457	0.75111	-0.19585638589556553	0.75111	-0.11257512681660789	0.75111	-0.05565251019516587	0.75111	0.006419420751295424	0.75111	-0.053108826391425334	0.75111	-0.1140617708112305	0.75111	-0.135396326129601	0.845	-0.1412934537443917	0.845	-0.12760912349486633	0.845	-0.07032133052253774	0.845	-0.08773278062800063	0.845	0.0027512047511088905	0.845	-0.10645830082549038	0.845	-0.008778019537263315	0.65722	0.009796094145436716	0.845	-0.03223030545733527	0.845	-0.021275870862768956	0.75111	0.022141718476183035	0.75111	-0.00028625851842271205	0.75111	-0.05283355041012482	0.93889	-0.0017639449468788149	0.93889	0.012267266637219394	0.93889	9.944221836124742e-05	0.93889	-0.015594627462347615	0.93889	-0.0025743799196270567
0.75111	-0.007914611665478799	0.845	-0.00797566745522138	0.845	0.04259494053009716	0.845	0.07379935600264909	0.845	0.022893277387588173	0.845	-0.0742319903889439	0.845	-0.09903340726960042	0.845	-0.06342709732824392	0.845	0.14920620832317855	0.845	0.022751467819666304	0.845	0.0006623127547947805	0.845	-0.07482942906714385	0.845	-0.04342892671036014	0.845	0.06896878721793398	0.845	0.13363167271577647	0.845	0.031149526040334385	0.845	-0.13160343501367258	0.845	-0.15119162450973056	0.93889	-0.15360480729284504	0.93889	-0.146957898240983	0.93889	-0.05129943179851813	0.93889	-0.09884143892523627	0.93889	-0.04424721856280528	0.93889	-0.16717897861098233	0.93889	-0.0581076812073912	0.75111	-0.05753142335994718	0.93889	-0.011817143439433929	0.93889	-0.11381304938066016	0.845	-0.05061394794871965	0.845	0.021301023813476372	0.845	-0.039320658568721495	1.0328	-0.04771516711203295	1.0328	-0.00964621114189403	1.0328	0.03783901520431175	1.0328	0.04773453633075604	1.0328	-0.041194980386253396
