200-6.4	200-6.4	200-6.4	200-6.4	200-6.4	200-6.4	200-6.4	200-6.4	200-5	200-5	200-5	200-5	200-5	200-5	200-5	200-5	200-4	200-4	200-4	200-4	200-4	200-4	200-4	200-4	200-3.2	200-3.2	200-3.2	200-3.2	200-3.2	200-3.2	200-3.2	200-3.2	200-2.5	200-2.5	200-2.5	200-2.5	200-2.5	200-2.5	200-2.5	200-2.5	200-2	200-2	200-2	200-2	200-2	200-2	200-2	200-2	200-1.6	200-1.6	200-1.6	200-1.6	200-1.6	200-1.6	200-1.6	200-1.6	200-1.25	200-1.25	200-1.25	200-1.25	200-1.25	200-1.25	200-1.25	200-1.25	200-1	200-1	200-1	200-1	200-1	200-1	200-1	200-1
Ab42_240314_200rpm_amfit: 6.4 X	Ab42_240314_200rpm_amfit: 6.4 Y	Ab42_240314_200rpm_amfit: F X	Ab42_240314_200rpm_amfit: F Y	Ab42_240314_200rpm_amfit: G X	Ab42_240314_200rpm_amfit: G Y	Ab42_240314_200rpm_amfit: H X	Ab42_240314_200rpm_amfit: H Y	Ab42_240314_200rpm_amfit: 5 X	Ab42_240314_200rpm_amfit: 5 Y	Ab42_240314_200rpm_amfit: J X	Ab42_240314_200rpm_amfit: J Y	Ab42_240314_200rpm_amfit: K X	Ab42_240314_200rpm_amfit: K Y	Ab42_240314_200rpm_amfit: L X	Ab42_240314_200rpm_amfit: L Y	Ab42_240314_200rpm_amfit: 4 X	Ab42_240314_200rpm_amfit: 4 Y	Ab42_240314_200rpm_amfit: N X	Ab42_240314_200rpm_amfit: N Y	Ab42_240314_200rpm_amfit: O X	Ab42_240314_200rpm_amfit: O Y	Ab42_240314_200rpm_amfit: P X	Ab42_240314_200rpm_amfit: P Y	Ab42_240314_200rpm_amfit: 3,2 X	Ab42_240314_200rpm_amfit: 3,2 Y	Ab42_240314_200rpm_amfit: R X	Ab42_240314_200rpm_amfit: R Y	Ab42_240314_200rpm_amfit: S X	Ab42_240314_200rpm_amfit: S Y	Ab42_240314_200rpm_amfit: T X	Ab42_240314_200rpm_amfit: T Y	Ab42_240314_200rpm_amfit: 2.5 X	Ab42_240314_200rpm_amfit: 2.5 Y	Ab42_240314_200rpm_amfit: V X	Ab42_240314_200rpm_amfit: V Y	Ab42_240314_200rpm_amfit: W X	Ab42_240314_200rpm_amfit: W Y	Ab42_240314_200rpm_amfit: X X	Ab42_240314_200rpm_amfit: X Y	Ab42_240314_200rpm_amfit: 2 X	Ab42_240314_200rpm_amfit: 2 Y	Ab42_240314_200rpm_amfit: Z X	Ab42_240314_200rpm_amfit: Z Y	Ab42_240314_200rpm_amfit: AA X	Ab42_240314_200rpm_amfit: AA Y	Ab42_240314_200rpm_amfit: AB X	Ab42_240314_200rpm_amfit: AB Y	Ab42_240314_200rpm_amfit: 1.6 X	Ab42_240314_200rpm_amfit: 1.6 Y	Ab42_240314_200rpm_amfit: AD X	Ab42_240314_200rpm_amfit: AD Y	Ab42_240314_200rpm_amfit: AE X	Ab42_240314_200rpm_amfit: AE Y	Ab42_240314_200rpm_amfit: AF X	Ab42_240314_200rpm_amfit: AF Y	Ab42_240314_200rpm_amfit: 1.25 X	Ab42_240314_200rpm_amfit: 1.25 Y	Ab42_240314_200rpm_amfit: AH X	Ab42_240314_200rpm_amfit: AH Y	Ab42_240314_200rpm_amfit: AI X	Ab42_240314_200rpm_amfit: AI Y	Ab42_240314_200rpm_amfit: AJ X	Ab42_240314_200rpm_amfit: AJ Y	Ab42_240314_200rpm_amfit: 1 X	Ab42_240314_200rpm_amfit: 1 Y	Ab42_240314_200rpm_amfit: AL X	Ab42_240314_200rpm_amfit: AL Y	Ab42_240314_200rpm_amfit: AM X	Ab42_240314_200rpm_amfit: AM Y	Ab42_240314_200rpm_amfit: AN X	Ab42_240314_200rpm_amfit: AN Y
0.0	0.013144859763307306	0.093889	0.006633515183701057	0.093889	0.002646460987341263	0.093889	-0.0015574687706958368	0.093889	0.0003173034927026418	0.093889	9.882130883882492e-05	0.093889	0.0029490646457227434	0.093889	-0.002329336199756824	0.093889	0.0026468080691734648	0.093889	0.012295832538784957	0.093889	-0.0008556552805227206	0.093889	0.009502685435942302	0.093889	0.008937852948613491	0.093889	0.009499623290800537	0.093889	0.0030859853873505118	0.093889	0.007039195598043273	0.093889	0.005554754870168864	0.093889	0.02397863721411833	0.18778	0.01493494619107017	0.18778	0.019151911886399905	0.18778	0.003986593421173193	0.18778	-0.003608715304701279	0.18778	-0.014398476855340946	0.18778	0.003293145106889279	0.18778	0.01687663012904655	0.0	0.027873876541880394	0.18778	-0.0041656413681582976	0.18778	0.030356155516297386	0.093889	0.0022167259456724983	0.093889	-0.05528583547448031	0.093889	0.04117059297801426	0.28167	-0.09510066322899513	0.28167	0.029346972493906238	0.28167	-0.0022391297610560744	0.28167	-0.06830870684197113	0.28167	0.021635888642505093
0.093889	-0.013144859763307306	0.18778	-0.006633515183701057	0.18778	-0.002646460987341263	0.18778	0.0015574687706958368	0.18778	-0.0003173034927026418	0.18778	-9.882130883882492e-05	0.18778	-0.0029490646457227434	0.18778	0.002329336199756824	0.18778	-0.008951265480169557	0.18778	-0.004866412033584396	0.18778	0.0001538256684085996	0.18778	-0.004711601003787401	0.18778	-0.0033363301772820495	0.18778	-0.006723871294759	0.18778	-0.0026790422593482464	0.18778	-0.007768558033503178	0.18778	-0.004293675386130527	0.18778	-0.007054321301628246	0.28167	0.005082030301128057	0.28167	0.02713628155742801	0.28167	-0.006216811293873827	0.28167	0.014177620820302857	0.28167	0.021328558395711607	0.28167	-0.005844259379637647	0.28167	0.012103441809720256	0.093889	-0.025118796020838066	0.28167	0.01055471578725352	0.28167	-0.002333014173398244	0.18778	-0.057057527958544976	0.18778	0.005500357027335368	0.18778	-0.012564355103212221	0.37556	-0.05203225764197853	0.37556	0.006807681716657659	0.37556	-0.002704000991725179	0.37556	0.016465625693776367	0.37556	-0.03537153578899173
0.18778	-0.01963207175346464	0.28167	-0.010476512335248395	0.28167	0.0033206544708084284	0.28167	0.003393546324419375	0.28167	-0.0032165863868091338	0.28167	-0.008016878679549672	0.28167	-0.003216149745712728	0.28167	0.0007434051701351567	0.28167	0.006304457410996092	0.28167	-0.007429420505200611	0.28167	0.0007018296121141734	0.28167	-0.004791084432154948	0.28167	-0.005601522771331442	0.28167	-0.002775751996041536	0.28167	-0.0004069431280022653	0.28167	0.0007293624354599053	0.28167	0.009638250342293002	0.28167	-0.013139808776423428	0.37556	-0.002805761089989036	0.37556	-0.00950721633676058	0.37556	0.004081361886018831	0.37556	0.004255491163792285	0.37556	-0.011168594207743807	0.37556	-0.01357119203267384	0.37556	-0.007387077160862127	0.18778	-0.08201524717200404	0.37556	-0.005308116848876826	0.37556	0.0051649966960203905	0.28167	-0.08194758262828132	0.28167	0.06518800388152787	0.28167	-0.013493283726956828	0.46944	-0.014098528146844687	0.46944	-0.02236081223036991	0.46944	-0.10878761583041485	0.46944	-0.06871983357589813	0.46944	0.019391501853863485
0.28167	0.0060824270055498154	0.37556	0.04988171679621494	0.37556	0.0816075992674435	0.37556	0.08910456964077737	0.37556	0.018347607842746878	0.37556	0.015132012915945067	0.37556	0.01995348267841841	0.37556	0.04081019048793812	0.37556	0.00738180139895112	0.37556	-0.006070034796498089	0.37556	-0.01292616319845865	0.37556	4.415746020403228e-06	0.37556	0.002651504509313629	0.37556	-0.016171772498676774	0.37556	-0.005561556082697626	0.37556	-0.004070860104892495	0.37556	0.004023444068122313	0.37556	-0.0032698141655615903	0.46944	-0.008810308169732151	0.46944	-0.01928939109927846	0.46944	0.01065197544864973	0.46944	-0.004968414553926802	0.46944	0.0037058653535588008	0.46944	0.003293145106889279	0.46944	-0.0023865941596631487	0.28167	-0.054150344833775274	0.46944	-0.0008260976552887506	0.46944	-0.03685622968726822	0.37556	0.004269513959671372	0.37556	-0.016470555925128128	0.37556	0.00830081090705125	0.56333	-0.03489920578436974	0.56333	-0.017567388399914334	0.56333	-0.1134363281371059	0.56333	-0.02990946989318928	0.56333	-0.04048873766709459
0.37556	0.14458280515994332	0.46944	0.33683194129290783	0.46944	0.46036346072571394	0.46944	0.3508872091164448	0.46944	0.1287941098517135	0.46944	0.12078434472825375	0.46944	0.08723667078422863	0.46944	0.1688520943100319	0.46944	0.03975532320984666	0.46944	0.015581014668149387	0.46944	0.0045234360616398855	0.46944	0.00770106105961123	0.46944	0.014135504172168684	0.46944	-0.01332705772012489	0.46944	0.016515108611425265	0.46944	0.01574065907225098	0.46944	-0.01492277389445365	0.46944	-0.0005146929705050652	0.56333	-0.00840090723247694	0.56333	-0.017491586007788686	0.56333	-0.012503119461967811	0.56333	-0.009855982125467195	0.56333	0.0005326473138142443	0.56333	0.012829161198533152	0.56333	-0.019206400618241533	0.37556	0.13341051148473715	0.56333	-0.00025485991492948604	0.56333	-0.011665070866991221	0.46944	0.08697976435704266	0.46944	-0.04631437935222438	0.46944	-0.018709575229522695	0.65722	-0.004248333195069599	0.65722	-0.028888027659075385	0.65722	0.008731831282734795	0.65722	-0.05655048225165891	0.65722	-0.03905233012236396
0.46944	0.6005837425567498	0.56333	0.8423598706126587	0.56333	0.897693654531184	0.56333	0.8350179268766128	0.56333	0.41389440886359313	0.56333	0.42664864824802173	0.56333	0.2962085044347255	0.56333	0.5046289361927083	0.56333	0.11340043013956261	0.56333	0.0797270277975497	0.56333	0.05481000847483294	0.56333	0.04022303049999932	0.56333	0.006268788806787851	0.56333	0.015154571456649132	0.56333	0.036387498028869224	0.56333	0.023543140939961595	0.56333	-0.0012911051860392494	0.56333	-0.01716652436919835	0.65722	-0.014023346770781856	0.65722	0.001068107730826315	0.65722	0.035133828867106205	0.65722	-0.00011759561074385573	0.65722	-0.00788204695229409	0.65722	0.017397863441796616	0.65722	0.0192632242887097	0.46944	0.07377692821983212	0.65722	0.045092628396667514	0.65722	-0.01695143824255256	0.56333	0.04464101156831589	0.56333	0.014654904090861825	0.56333	0.007657706475228062	0.75111	0.03148482083211449	0.75111	-0.05163129391847101	0.75111	0.016076796727306646	0.75111	0.02033021699269017	0.75111	0.03680794333372236
0.56333	1.0175442334118048	0.65722	0.961801767006228	0.65722	0.9979170440137656	0.65722	0.9995341295759209	0.65722	0.7674451593796779	0.65722	0.7769331300908415	0.65722	0.6461233710591037	0.65722	0.8073875751114558	0.65722	0.30753515666044645	0.65722	0.2002875478381047	0.65722	0.1778945784623875	0.65722	0.13676890149044674	0.65722	0.0823722361138426	0.65722	0.06806626633771419	0.65722	0.1112819895449528	0.65722	0.07358079639593185	0.65722	-0.019907040426605172	0.65722	-0.007417633986690645	0.75111	-0.00624472896293282	0.75111	-0.0030298303453636074	0.75111	0.00553447834698528	0.75111	-0.01639723797309268	0.75111	0.025465074768950047	0.75111	-0.017434658359191935	0.75111	0.030230192689066553	0.56333	0.05636697313572139	0.75111	0.04504868703202449	0.75111	-0.0024948417461195097	0.65722	0.07594602878179871	0.65722	-0.02251255698705559	0.65722	0.0021555907807407765	0.845	0.04254009282586206	0.845	-0.004614945283576915	0.845	0.040900920445036834	0.845	0.04804015885937	0.845	0.0007182037723653142
0.65722	1.164971185700438	0.75111	0.8725824361512093	0.75111	0.9073537402644448	0.75111	0.8590422252163785	0.75111	0.9021809326731762	0.75111	0.9017197378270677	0.75111	0.8282420236147743	0.75111	0.7967155808912932	0.75111	0.5797972731226616	0.75111	0.4603550262342561	0.75111	0.42614036496101243	0.75111	0.34439286362454147	0.75111	0.14556935352456943	0.75111	0.20249197014601145	0.75111	0.26456390109247274	0.75111	0.20503565394975198	0.75111	0.01210035790636785	0.75111	-0.00923419741200264	0.845	0.02667110639238626	0.845	0.04035543664191163	0.845	0.023761613085629647	0.845	0.006350162980166739	0.845	0.09683414835927627	0.845	-0.012375357217323002	0.845	0.04727729382951762	0.65722	0.042815925621800165	0.845	0.023825007909445667	0.845	0.03477944250401198	0.75111	0.047976792091064056	0.75111	0.02554881509645831	0.75111	-0.026998476795243802	0.93889	0.03913444031593982	0.93889	0.03791394274408217	0.93889	0.025746118325224023	0.93889	0.010052048644515161	0.93889	0.02307229618723572
0.75111	0.9920853883272793	0.845	0.9920243325447786	0.845	1.0425949405300972	0.845	1.073799356002649	0.845	1.01984453373185	0.845	0.922719265955318	0.845	0.8979178490746614	0.845	0.9335241590160179	0.845	0.8700151227174606	0.845	0.7435603822139484	0.845	0.7214712271490769	0.845	0.6459794853271382	0.845	0.31103377068524707	0.845	0.4234314846135412	0.845	0.4880943701113837	0.845	0.3856122234359416	0.845	0.036361125123105374	0.845	0.016772935627047417	0.93889	0.06479998034875505	0.93889	0.07144688940061711	0.93889	0.06833438105136137	0.93889	0.020792373924643236	0.93889	0.07538659428707423	0.93889	-0.04754516576110281	0.93889	0.012160265480188425	0.75111	-0.013856170438075717	0.93889	0.0584508032481457	0.93889	-0.043545102693080526	0.845	-0.0177124243568999	0.845	0.05420254740529612	0.845	-0.006419134976901747	1.0328	0.0021438145927844465	1.0328	0.02149391643124497	1.0328	0.06897914277745075	1.0328	0.07887466390389504	1.0328	-0.0100548528131144
